service_id,brand,model,model_year,service_date,service_type,service_cost
3375,Toyota,Avalon Hybrid XLE Premium,2015,2029-03-28,Engine Check,347.65
3376,Nissan,Juke SL,2012,2029-03-29,Oil Change,493.44
3377,Porsche,911 Carrera 4,2013,2029-03-30,Tire Rotation,103.74
3378,MINI,Cooper S Base,2012,2029-03-31,Oil Change,349.93
3379,Subaru,Ascent Touring 7-Passenger,2019,2029-04-01,Oil Change,109.37
3380,Subaru,WRX STI Base,2017,2029-04-02,Brake Replacement,424.21
3381,Land,Rover Range Rover Sport HSE,2019,2029-04-03,Oil Change,307.2
3382,Kia,Sorento Plug-In Hybrid SX Prestige,2022,2029-04-04,Brake Replacement,274.44
3383,Chevrolet,Corvette Stingray w/2LT,2022,2029-04-05,Oil Change,261.73
3384,Tesla,Model 3 Performance,2020,2029-04-06,Tire Rotation,267.41
3385,Nissan,Armada SV,2017,2029-04-07,Brake Replacement,184.47
3386,Porsche,Cayenne Turbo S,2014,2029-04-08,Engine Check,265.73
3387,Subaru,Outback Touring XT,2021,2029-04-09,Engine Check,262.17
3388,Acura,RLX Advance Package,2016,2029-04-10,Brake Replacement,370.34
3389,Ford,Mustang GT,2001,2029-04-11,Engine Check,55.93
3390,BMW,330 i xDrive,2017,2029-04-12,Oil Change,156.73
3391,Mercedes-Benz,SL-Class SL550 Roadster,2009,2029-04-13,Oil Change,452.83
3392,Audi,SQ8 4.0T Premium Plus,2021,2029-04-14,Brake Replacement,352.15
3393,MINI,Cooper S Base,2007,2029-04-15,Oil Change,190.32
3394,Ford,Mustang EcoBoost,2021,2029-04-16,Tire Rotation,54.11
3395,Audi,RS 7 4.0T Prestige,2016,2029-04-17,Engine Check,196.94
3396,Mercedes-Benz,GLC 300 GLC 300,2022,2029-04-18,Tire Rotation,398.2
3397,Volkswagen,Touareg TDI Lux,2015,2029-04-19,Tire Rotation,479.58
3398,Porsche,Cayenne GTS,2016,2029-04-20,Engine Check,469.4
3399,Jeep,Grand Wagoneer Series III,2022,2029-04-21,Oil Change,404.37
3400,Tesla,Model X 100D,2018,2029-04-22,Tire Rotation,444.0
3401,MINI,Cooper S Base,2011,2029-04-23,Engine Check,173.39
3402,RAM,1500 Laramie,2022,2029-04-24,Tire Rotation,100.93
3403,Chevrolet,Camaro Base,2001,2029-04-25,Oil Change,140.55
3404,Jeep,Cherokee X,2022,2029-04-26,Tire Rotation,66.49
3405,BMW,ALPINA B7 xDrive,2013,2029-04-27,Oil Change,122.84
3406,Volvo,XC90 3.2 Premier Plus,2013,2029-04-28,Engine Check,365.92
3407,INFINITI,Q50 3.0T Premium,2016,2029-04-29,Brake Replacement,428.16
3408,MINI,Cooper Base,2009,2029-04-30,Brake Replacement,438.8
3409,Porsche,911 Carrera 4S,2014,2029-05-01,Tire Rotation,225.41
3410,Jeep,Grand Wagoneer Base,2023,2029-05-02,Brake Replacement,166.59
3411,Lexus,RX 350 Base,2021,2029-05-03,Tire Rotation,456.69
3412,RAM,1500 Laramie,2022,2029-05-04,Engine Check,181.8
3413,Jeep,Gladiator Overland,2020,2029-05-05,Brake Replacement,222.77
3414,Chrysler,200 Limited,2017,2029-05-06,Engine Check,447.51
3415,Ford,Fusion Hybrid Base,2011,2029-05-07,Oil Change,191.43
3416,Audi,A6 2.0T Premium Plus,2016,2029-05-08,Brake Replacement,250.72
3417,Chevrolet,Silverado 1500 Z71 Extended Cab,2004,2029-05-09,Engine Check,156.94
3418,Porsche,Taycan Base,2021,2029-05-10,Engine Check,54.44
3419,Honda,Accord Hybrid Touring,2017,2029-05-11,Oil Change,82.96
3420,RAM,2500 SLT,2018,2029-05-12,Engine Check,454.9
3421,Land,Rover Range Rover Sport Supercharged,2015,2029-05-13,Tire Rotation,310.35
3422,Chevrolet,Colorado ZR2,2018,2029-05-14,Oil Change,99.77
3423,GMC,Sierra 2500 Denali,2017,2029-05-15,Brake Replacement,374.54
3424,Subaru,Crosstrek 2.0i Limited,2018,2029-05-16,Engine Check,442.59
3425,Subaru,Outback 2.5i Limited,2014,2029-05-17,Oil Change,106.2
3426,Tesla,Model X Plaid,2022,2029-05-18,Engine Check,311.38
3427,Jeep,Wrangler Unlimited Rubicon,2012,2029-05-19,Engine Check,438.06
3428,Tesla,Model S 100D,2018,2029-05-20,Engine Check,243.85
3429,Mercedes-Benz,C-Class C 300 4MATIC,2021,2029-05-21,Engine Check,342.03
3430,Porsche,911 Carrera S,2013,2029-05-22,Tire Rotation,373.85
3431,Mercedes-Benz,GLS 450 Base 4MATIC,2019,2029-05-23,Brake Replacement,418.74
3432,Buick,Envision Preferred,2021,2029-05-24,Brake Replacement,376.49
3433,Nissan,Armada Platinum,2022,2029-05-25,Brake Replacement,198.54
3434,Porsche,911 Turbo,2021,2029-05-26,Brake Replacement,356.17
3435,Chevrolet,Corvette Stingray w/2LT,2021,2029-05-27,Tire Rotation,353.25
3436,Ford,Mustang Shelby GT500,2013,2029-05-28,Tire Rotation,416.47
3437,Ford,F-150 XL,2018,2029-05-29,Oil Change,480.76
3438,Porsche,Cayenne Turbo,2004,2029-05-30,Tire Rotation,498.53
3439,Mitsubishi,Eclipse Spyder GT,2008,2029-05-31,Tire Rotation,133.03
3440,Lexus,GX 470 Base,2007,2029-06-01,Tire Rotation,290.47
3441,Dodge,Dakota Big Horn/Lone Star,2010,2029-06-02,Brake Replacement,247.75
3442,Jeep,Wrangler Sport,2012,2029-06-03,Tire Rotation,149.13
3443,Subaru,Outback Limited,2020,2029-06-04,Brake Replacement,56.88
3444,Jeep,Wrangler Unlimited Rubicon,2013,2029-06-05,Engine Check,340.46
3445,Subaru,Ascent Touring 7-Passenger,2021,2029-06-06,Tire Rotation,269.75
3446,Ford,F-350 XL,2017,2029-06-07,Tire Rotation,437.31
3447,Porsche,Cayenne Turbo S,2014,2029-06-08,Engine Check,475.81
3448,BMW,X1 xDrive28i,2020,2029-06-09,Brake Replacement,237.3
3449,Toyota,4Runner Limited,2014,2029-06-10,Engine Check,174.31
3450,GMC,Yukon Denali,2019,2029-06-11,Oil Change,483.52
3451,Toyota,C-HR LE,2020,2029-06-12,Tire Rotation,188.66
3452,Subaru,Outback Limited XT,2020,2029-06-13,Engine Check,284.78
3453,Chevrolet,Silverado 1500 LT Trail Boss,2020,2029-06-14,Brake Replacement,495.55
3454,BMW,X5 xDrive50i,2013,2029-06-15,Engine Check,64.3
3455,Audi,A6 55 Prestige,2021,2029-06-16,Engine Check,138.01
3456,Subaru,Outback 2.5i Limited,2014,2029-06-17,Engine Check,291.73
3457,Ford,F-250 King Ranch,2020,2029-06-18,Oil Change,478.42
3458,Honda,CR-V EX,2004,2029-06-19,Tire Rotation,461.57
3459,Lexus,GX 460 Luxury,2021,2029-06-20,Engine Check,187.49
3460,Ford,Explorer XLT,2013,2029-06-21,Tire Rotation,273.82
3461,Subaru,Forester 2.5i Limited,2015,2029-06-22,Oil Change,144.11
3462,Ford,Bronco Wildtrak Advanced,2022,2029-06-23,Oil Change,448.59
3463,Mercedes-Benz,A-Class A 220 4MATIC,2019,2029-06-24,Engine Check,337.45
3464,Lexus,NX 200t Base,2015,2029-06-25,Brake Replacement,102.11
3465,Ford,F-250 Lariat,2017,2029-06-26,Brake Replacement,56.24
3466,Porsche,911 Carrera C4S,2006,2029-06-27,Engine Check,357.28
3467,Tesla,Model 3 Long Range,2022,2029-06-28,Tire Rotation,375.92
3468,Toyota,Camry XSE,2022,2029-06-29,Tire Rotation,219.2
3469,BMW,i3 94 Ah,2017,2029-06-30,Tire Rotation,178.08
3470,Ford,F-250 XL SuperCab H/D,1993,2029-07-01,Engine Check,208.74
3471,Porsche,Taycan Turbo,2020,2029-07-02,Brake Replacement,223.52
3472,Porsche,911 GT3,2018,2029-07-03,Oil Change,169.62
3473,Mercedes-Benz,E-Class E55 AMG,2005,2029-07-04,Engine Check,263.79
3474,Toyota,Highlander XLE,2022,2029-07-05,Oil Change,382.94
3475,Volvo,S60 Recharge Plug-In Hybrid T8 Inscription,2021,2029-07-06,Engine Check,154.86
3476,Audi,A6 3.0T Premium Plus,2016,2029-07-07,Tire Rotation,266.6
3477,Mercedes-Benz,E-Class E 350 4MATIC,2014,2029-07-08,Brake Replacement,454.66
3478,Nissan,Juke SL,2012,2029-07-09,Tire Rotation,153.47
3479,Mercedes-Benz,CLS-Class CLS 550,2012,2029-07-10,Tire Rotation,306.71
3480,Audi,A3 2.0T Premium,2012,2029-07-11,Engine Check,475.12
3481,Lexus,GX 460 Base,2018,2029-07-12,Brake Replacement,102.97
3482,Ford,Mustang Premium,2007,2029-07-13,Engine Check,255.66
3483,Honda,Pilot EX-L,2011,2029-07-14,Brake Replacement,233.07
3484,BMW,540 i,2017,2029-07-15,Brake Replacement,111.29
3485,Chrysler,300 S,2012,2029-07-16,Brake Replacement,238.06
3486,RAM,2500 Longhorn,2015,2029-07-17,Brake Replacement,91.75
3487,Acura,TSX Base,2005,2029-07-18,Oil Change,187.65
3488,Lotus,Evora 2+2,2011,2029-07-19,Engine Check,368.53
3489,Chevrolet,Avalanche 1500 LT,2010,2029-07-20,Tire Rotation,346.09
3490,Ford,F-150 XLT,2019,2029-07-21,Oil Change,402.23
3491,Toyota,Tundra SR5,2020,2029-07-22,Oil Change,339.26
3492,Honda,Fit Sport,2007,2029-07-23,Oil Change,207.66
3493,Chevrolet,Silverado 2500 LTZ,2016,2029-07-24,Engine Check,159.34
3494,Honda,Accord Crosstour EX-L,2010,2029-07-25,Engine Check,338.09
3495,Ford,F-250 XLT Super Duty,2001,2029-07-26,Brake Replacement,179.0
3496,RAM,1500 TRX,2021,2029-07-27,Brake Replacement,51.12
3497,Buick,Envision Essence,2020,2029-07-28,Oil Change,406.89
3498,Volkswagen,Atlas 3.6L SEL Premium R-Line,2022,2029-07-29,Tire Rotation,241.88
3499,Mercedes-Benz,CLS 450 Base,2019,2029-07-30,Tire Rotation,208.95
3500,Jeep,Wrangler Unlimited Sport,2017,2029-07-31,Tire Rotation,226.1
3501,Mercedes-Benz,S-Class S 63 AMG,2008,2029-08-01,Oil Change,263.66
3502,Hyundai,Genesis Coupe 3.8 Track,2010,2029-08-02,Oil Change,116.73
3503,Ford,Mustang Mach-E GT,2022,2029-08-03,Engine Check,439.17
3504,GMC,Canyon Elevation Standard,2022,2029-08-04,Engine Check,434.28
3505,Jaguar,XK Base,2013,2029-08-05,Brake Replacement,174.19
3506,Ford,F-250 LARIAT,2021,2029-08-06,Oil Change,393.45
3507,Toyota,RAV4 Base,2009,2029-08-07,Oil Change,439.26
3508,Ford,Expedition Platinum,2018,2029-08-08,Tire Rotation,239.43
3509,Jeep,Wrangler Unlimited 4xe Sahara,2021,2029-08-09,Brake Replacement,321.09
3510,Ford,F-150 XLT,2016,2029-08-10,Engine Check,437.8
3511,Tesla,Model S Plaid,2021,2029-08-11,Tire Rotation,141.81
3512,Toyota,Tacoma SR5,2018,2029-08-12,Oil Change,176.31
3513,Audi,TT Roadster quattro,2002,2029-08-13,Oil Change,89.65
3514,Toyota,Highlander Hybrid Limited Platinum,2019,2029-08-14,Engine Check,428.6
3515,Jeep,Liberty Sport,2008,2029-08-15,Engine Check,426.4
3516,Toyota,Sequoia Limited,2018,2029-08-16,Oil Change,295.0
3517,Ford,Transit-350 Base,2020,2029-08-17,Tire Rotation,328.98
3518,Subaru,BRZ Limited,2013,2029-08-18,Oil Change,116.32
3519,Volvo,XC60 3.2,2012,2029-08-19,Oil Change,202.27
3520,Subaru,Impreza WRX Sti Special Edition,2010,2029-08-20,Engine Check,430.89
3521,Chevrolet,Bolt EV LT,2018,2029-08-21,Brake Replacement,383.68
3522,Chevrolet,Monte Carlo Supercharged SS,2004,2029-08-22,Brake Replacement,267.67
3523,Cadillac,Escalade Platinum Edition,2012,2029-08-23,Brake Replacement,318.58
3524,Chrysler,300M Base,2004,2029-08-24,Brake Replacement,388.61
3525,Chevrolet,Silverado 2500 LT H/D Extended Cab,2006,2029-08-25,Brake Replacement,77.64
3526,Mercedes-Benz,AMG C 63 S,2017,2029-08-26,Brake Replacement,431.37
3527,Ferrari,488 Spider Base,2019,2029-08-27,Engine Check,194.97
3528,Acura,TLX V6 Tech,2015,2029-08-28,Brake Replacement,331.38
3529,Chevrolet,Corvette Z06,2006,2029-08-29,Tire Rotation,428.15
3530,Lexus,NX 350h Premium,2024,2029-08-30,Tire Rotation,422.59
3531,Mercedes-Benz,SLK-Class SLK 350,2008,2029-08-31,Engine Check,76.03
3532,Jeep,Wrangler Unlimited Sahara,2020,2029-09-01,Brake Replacement,276.34
3533,Chevrolet,Silverado 1500 LT,2012,2029-09-02,Engine Check,56.47
3534,Lexus,GX 460 Base,2010,2029-09-03,Oil Change,306.45
3535,Jeep,Wrangler Unlimited X,2008,2029-09-04,Oil Change,123.03
3536,RAM,1500 Tradesman/Express,2017,2029-09-05,Tire Rotation,385.47
3537,Ford,Explorer ST,2021,2029-09-06,Tire Rotation,128.67
3538,Mercedes-Benz,G 550 4x4 Squared Base,2017,2029-09-07,Tire Rotation,497.46
3539,BMW,M4 Competition,2021,2029-09-08,Oil Change,468.81
3540,Chevrolet,Colorado ZR2,2019,2029-09-09,Brake Replacement,235.93
3541,Lincoln,Navigator L Select,2016,2029-09-10,Engine Check,382.88
3542,Mercedes-Benz,E-Class E 350,2016,2029-09-11,Brake Replacement,364.97
3543,Ford,Mustang Shelby GT500,2007,2029-09-12,Brake Replacement,137.22
3544,Dodge,Charger SRT8,2008,2029-09-13,Brake Replacement,388.54
3545,Jaguar,XK Base,2007,2029-09-14,Oil Change,170.15
3546,Honda,Civic EX,2020,2029-09-15,Oil Change,62.41
3547,Subaru,Impreza 2.0i,2019,2029-09-16,Oil Change,380.06
3548,Saab,9-3 Aero,2009,2029-09-17,Tire Rotation,488.62
3549,BMW,650 Gran Coupe i xDrive,2014,2029-09-18,Brake Replacement,474.52
3550,Jeep,Wrangler Unlimited Sport,2018,2029-09-19,Engine Check,59.8
3551,Ford,F-350 King Ranch,2015,2029-09-20,Brake Replacement,231.95
3552,Mazda,CX-30 Preferred,2020,2029-09-21,Tire Rotation,191.67
3553,Jeep,Wrangler Sport,2000,2029-09-22,Engine Check,115.33
3554,Lexus,RX 330 Base,2006,2029-09-23,Engine Check,158.19
3555,INFINITI,QX56 Base,2011,2029-09-24,Brake Replacement,159.65
3556,Hyundai,Veloster Value Edition,2017,2029-09-25,Brake Replacement,275.19
3557,Chevrolet,Silverado 1500 LT Extended Cab,2002,2029-09-26,Engine Check,426.33
3558,Rivian,R1S Launch Edition,2022,2029-09-27,Tire Rotation,280.42
3559,Land,Rover Range Rover HSE SWB,2020,2029-09-28,Brake Replacement,190.76
3560,BMW,M4 Base,2020,2029-09-29,Oil Change,359.7
3561,Mercedes-Benz,E-Class E 350,2014,2029-09-30,Tire Rotation,71.39
3562,Honda,Accord Hybrid Base,2021,2029-10-01,Tire Rotation,212.54
3563,Toyota,Prius v Three,2016,2029-10-02,Tire Rotation,210.42
3564,Subaru,WRX Premium,2022,2029-10-03,Brake Replacement,421.37
3565,Bentley,Bentayga Speed,2020,2029-10-04,Engine Check,489.18
3566,Ford,Explorer ST,2022,2029-10-05,Oil Change,320.66
3567,Chevrolet,Suburban LT,2016,2029-10-06,Engine Check,276.1
3568,Chevrolet,Silverado 1500 Limited Custom,2022,2029-10-07,Tire Rotation,58.64
3569,Ford,Explorer Platinum,2020,2029-10-08,Oil Change,65.97
3570,Lexus,RX 350 Base,2017,2029-10-09,Engine Check,446.66
3571,Land,Rover Range Rover 3.0L V6 Supercharged HSE,2019,2029-10-10,Tire Rotation,324.33
3572,Ford,Explorer Platinum,2021,2029-10-11,Oil Change,221.4
3573,Dodge,Challenger SRT8 392,2012,2029-10-12,Brake Replacement,241.22
3574,Chevrolet,Equinox 2LT,2012,2029-10-13,Oil Change,205.93
3575,Dodge,Challenger SXT,2022,2029-10-14,Oil Change,215.02
3576,Porsche,911 Carrera,2021,2029-10-15,Oil Change,307.57
3577,Volvo,XC70 T6 Platinum,2012,2029-10-16,Engine Check,59.63
3578,Lexus,GX 470 Base,2005,2029-10-17,Tire Rotation,339.08
3579,Porsche,911 Carrera GTS,2015,2029-10-18,Oil Change,87.25
3580,Volvo,XC70 3.2,2008,2029-10-19,Engine Check,81.89
3581,Nissan,350Z NISMO,2008,2029-10-20,Brake Replacement,274.48
3582,Porsche,911 Turbo,2007,2029-10-21,Oil Change,83.47
3583,Land,Rover Range Rover SWB,2020,2029-10-22,Oil Change,391.16
3584,Porsche,Cayenne E-Hybrid S Platinum Edition,2017,2029-10-23,Brake Replacement,137.47
3585,Lexus,IS 350 Base,2007,2029-10-24,Brake Replacement,417.77
3586,Porsche,Macan S,2015,2029-10-25,Brake Replacement,333.76
3587,Land,Rover Range Rover 5.0L Supercharged,2016,2029-10-26,Brake Replacement,476.61
3588,GMC,Savana 2500 Work Van,2018,2029-10-27,Brake Replacement,230.62
3589,Toyota,4Runner SR5,2018,2029-10-28,Oil Change,390.21
3590,Hyundai,Palisade SEL,2020,2029-10-29,Oil Change,230.61
3591,GMC,Sierra 2500 Denali,2015,2029-10-30,Tire Rotation,401.72
3592,Genesis,GV70 3.5T Sport,2022,2029-10-31,Tire Rotation,358.71
3593,Dodge,Ram Van 1500,2002,2029-11-01,Engine Check,116.37
3594,Chevrolet,Impala 1LT,2017,2029-11-02,Tire Rotation,231.08
3595,Audi,A4 2.0T Premium Plus,2015,2029-11-03,Tire Rotation,389.09
3596,Nissan,Altima 2.5 S,2003,2029-11-04,Brake Replacement,202.9
3597,Porsche,911 Carrera 4S,2017,2029-11-05,Engine Check,370.98
3598,BMW,X1 xDrive 28i,2015,2029-11-06,Engine Check,72.61
3599,GMC,Yukon Denali,2018,2029-11-07,Brake Replacement,482.36
3600,Land,Rover Defender SE,2021,2029-11-08,Brake Replacement,232.49
3601,Porsche,911 Turbo S,2023,2029-11-09,Tire Rotation,381.1
3602,Toyota,Land Cruiser Base,2000,2029-11-10,Brake Replacement,321.43
3603,Scion,xB Base,2011,2029-11-11,Brake Replacement,364.14
3604,Honda,S2000 Base,2001,2029-11-12,Oil Change,201.65
3605,Mazda,CX-30 Select,2020,2029-11-13,Brake Replacement,164.81
3606,BMW,M4 Competition,2023,2029-11-14,Oil Change,210.58
3607,Porsche,911 Carrera 4S,2006,2029-11-15,Brake Replacement,253.54
3608,Ford,F-250 Lariat,2015,2029-11-16,Brake Replacement,484.94
3609,Chevrolet,Corvette Base,2007,2029-11-17,Engine Check,434.98
3610,Lexus,LS 460 L,2008,2029-11-18,Oil Change,232.85
3611,Toyota,Sienna XSE 25th Anniversary,2023,2029-11-19,Oil Change,321.09
3612,Mercedes-Benz,AMG G 63 Base,2021,2029-11-20,Oil Change,469.9
3613,Audi,A4 2.0T Premium quattro,2011,2029-11-21,Brake Replacement,222.16
3614,Mercedes-Benz,GLC 300 Base 4MATIC,2018,2029-11-22,Engine Check,444.23
3615,Porsche,911 Turbo Cabriolet,2009,2029-11-23,Tire Rotation,450.52
3616,Toyota,86 860 Special Edition,2017,2029-11-24,Oil Change,284.4
3617,Jaguar,XJ8 L,2000,2029-11-25,Oil Change,246.72
3618,Chevrolet,Corvette Base,1996,2029-11-26,Tire Rotation,352.59
3619,Tesla,Model 3 Long Range,2018,2029-11-27,Oil Change,479.03
3620,Hyundai,Tucson SEL,2022,2029-11-28,Engine Check,410.68
3621,Porsche,911 Carrera S,2007,2029-11-29,Brake Replacement,332.15
3622,Lincoln,Nautilus Reserve,2021,2029-11-30,Tire Rotation,245.14
3623,Ford,Mustang Boss 302,2012,2029-12-01,Brake Replacement,209.04
3624,Cadillac,Escalade Premium Luxury,2017,2029-12-02,Oil Change,228.24
3625,MINI,Cooper Base,2010,2029-12-03,Tire Rotation,69.78
3626,Dodge,Durango R/T,2022,2029-12-04,Brake Replacement,281.95
3627,BMW,X5 xDrive35i,2018,2029-12-05,Tire Rotation,414.73
3628,Chevrolet,Corvette Base,2010,2029-12-06,Engine Check,176.26
3629,Jaguar,XE 20d Prestige,2018,2029-12-07,Brake Replacement,121.84
3630,Dodge,Challenger R/T,2021,2029-12-08,Tire Rotation,131.72
3631,BMW,550 i xDrive,2016,2029-12-09,Oil Change,228.94
3632,Ford,Explorer XLT,2022,2029-12-10,Oil Change,344.9
3633,GMC,Yukon XL Denali,2023,2029-12-11,Oil Change,91.62
3634,INFINITI,QX80 SENSORY,2022,2029-12-12,Tire Rotation,115.38
3635,Land,Rover Range Rover 3.0L Supercharged,2014,2029-12-13,Engine Check,293.28
3636,Honda,Pilot EX-L,2020,2029-12-14,Engine Check,266.19
3637,Pontiac,Firebird Base,2001,2029-12-15,Oil Change,167.2
3638,Toyota,4Runner Limited,2016,2029-12-16,Tire Rotation,148.62
3639,Porsche,911 Carrera Cabriolet,2006,2029-12-17,Engine Check,233.81
3640,BMW,i8 Base,2019,2029-12-18,Oil Change,416.48
3641,Nissan,Maxima GLE,2000,2029-12-19,Tire Rotation,361.69
3642,Pontiac,Firebird Trans Am,2001,2029-12-20,Oil Change,270.78
3643,Chevrolet,Suburban Premier,2018,2029-12-21,Oil Change,258.24
3644,BMW,X2 xDrive28i,2018,2029-12-22,Engine Check,90.83
3645,Mercedes-Benz,AMG C 43 Base 4MATIC,2018,2029-12-23,Engine Check,331.76
3646,BMW,750 i xDrive,2014,2029-12-24,Engine Check,438.42
3647,Volvo,S60 T5 Premier Plus,2015,2029-12-25,Tire Rotation,334.91
3648,Tesla,Model Y Long Range,2022,2029-12-26,Oil Change,477.55
3649,Ford,F-350 Platinum,2019,2029-12-27,Tire Rotation,497.54
3650,Volkswagen,ID.4 Pro S,2023,2029-12-28,Oil Change,295.21
3651,Audi,A3 2.0T Premium,2016,2029-12-29,Tire Rotation,121.7
3652,Ford,Explorer Limited,2020,2029-12-30,Engine Check,218.4
3653,Ford,Mustang GT Premium,2020,2029-12-31,Oil Change,358.07
3654,Honda,S2000 Base,2003,2030-01-01,Engine Check,266.61
3655,BMW,M235 i,2015,2030-01-02,Brake Replacement,177.59
3656,Lamborghini,Aventador S Base,2018,2030-01-03,Oil Change,107.91
3657,Dodge,Durango SLT,2004,2030-01-04,Tire Rotation,464.5
3658,Nissan,Armada LE,2005,2030-01-05,Tire Rotation,94.9
3659,Kia,Sorento S,2021,2030-01-06,Tire Rotation,497.16
3660,Chevrolet,Silverado 1500 RST,2020,2030-01-07,Brake Replacement,150.06
3661,Chevrolet,Impala Base,2004,2030-01-08,Engine Check,247.98
3662,Toyota,Tacoma PreRunner,2011,2030-01-09,Oil Change,290.1
3663,McLaren,570S Spider,2018,2030-01-10,Tire Rotation,472.67
3664,Pontiac,Firebird Trans Am,1997,2030-01-11,Tire Rotation,190.33
3665,Kia,Stinger GT1,2019,2030-01-12,Engine Check,444.08
3666,Ford,Escape SE,2017,2030-01-13,Oil Change,419.44
3667,Lamborghini,Huracan EVO Coupe,2021,2030-01-14,Oil Change,477.84
3668,Jeep,Wrangler Unlimited Sport,2014,2030-01-15,Engine Check,456.48
3669,Land,Rover Range Rover Sport HST MHEV,2020,2030-01-16,Tire Rotation,374.22
3670,Chevrolet,Silverado 1500 Base,1999,2030-01-17,Tire Rotation,279.24
3671,Cadillac,XLR V,2008,2030-01-18,Brake Replacement,488.01
3672,Ford,Fusion Hybrid Titanium,2014,2030-01-19,Tire Rotation,67.78
3673,RAM,2500 SLT,2015,2030-01-20,Tire Rotation,417.79
3674,Tesla,Model Y Long Range,2020,2030-01-21,Oil Change,354.56
3675,Toyota,Highlander XLE,2018,2030-01-22,Tire Rotation,428.7
3676,Ford,F-150 XLT,2019,2030-01-23,Tire Rotation,69.78
3677,GMC,Acadia SLE-2,2015,2030-01-24,Brake Replacement,421.17
3678,Porsche,Boxster Base,2005,2030-01-25,Brake Replacement,446.56
3679,Dodge,Charger R/T,2014,2030-01-26,Oil Change,260.21
3680,Land,Rover Range Rover Sport Supercharged HSE,2016,2030-01-27,Tire Rotation,402.16
3681,Ford,Mustang GT,2006,2030-01-28,Brake Replacement,108.32
3682,Alfa,Romeo Giulia Ti,2020,2030-01-29,Oil Change,383.08
3683,Tesla,Model S 90D,2016,2030-01-30,Engine Check,274.39
3684,Jaguar,XK8 Base,1997,2030-01-31,Engine Check,165.18
3685,Mercedes-Benz,GLC 300 GLC 300,2021,2030-02-01,Engine Check,266.19
3686,Chevrolet,Corvette Stingray w/3LT,2021,2030-02-02,Engine Check,465.57
3687,Buick,Regal Turbo - Premium 1,2012,2030-02-03,Tire Rotation,445.25
3688,Audi,A4 2.0T Premium,2014,2030-02-04,Oil Change,84.73
3689,Jeep,Gladiator Overland,2020,2030-02-05,Oil Change,346.23
3690,Land,Rover Range Rover Westminster SWB,2022,2030-02-06,Brake Replacement,323.88
3691,GMC,Yukon XL Denali,2017,2030-02-07,Brake Replacement,467.27
3692,Ford,Ranger Lariat,2019,2030-02-08,Brake Replacement,413.66
3693,Volkswagen,Passat 2.0T SE,2020,2030-02-09,Engine Check,289.35
3694,Porsche,911 Carrera,2020,2030-02-10,Tire Rotation,375.9
3695,Chevrolet,Corvette Stingray w/1LT,2021,2030-02-11,Engine Check,289.42
3696,Land,Rover Range Rover HSE,2011,2030-02-12,Tire Rotation,322.75
3697,Lexus,RX 450h F Sport Handling,2022,2030-02-13,Engine Check,386.58
3698,Porsche,911 GT3 RS,2019,2030-02-14,Engine Check,188.38
3699,Ford,Expedition Platinum,2020,2030-02-15,Brake Replacement,476.7
3700,Toyota,Tacoma PreRunner,2008,2030-02-16,Engine Check,392.47
3701,Toyota,Mirai Base,2016,2030-02-17,Tire Rotation,190.61
3702,Ford,Explorer Sport Trac XLT,2007,2030-02-18,Brake Replacement,106.41
3703,GMC,Sierra 1500 SLE1 Extended Cab,2008,2030-02-19,Oil Change,105.54
3704,Mercedes-Benz,C-Class C 300 Luxury,2015,2030-02-20,Tire Rotation,306.8
3705,Cadillac,SRX Standard,2016,2030-02-21,Oil Change,456.96
3706,Chrysler,Town & Country Touring-L,2012,2030-02-22,Brake Replacement,217.73
3707,Porsche,911 Carrera,2023,2030-02-23,Tire Rotation,212.64
3708,Porsche,718 Cayman GT4,2021,2030-02-24,Engine Check,250.32
3709,Ford,F-350 Lariat,2018,2030-02-25,Engine Check,169.58
3710,Ford,Mustang Mach-E Select,2021,2030-02-26,Engine Check,364.91
