mysql> select * from customers where customerID >= 70;
+------------+-----------------------------------+----------------------+-----------------------------+--------------+------------+---------+
| CustomerID | CustomerName                      | ContactName          | Address                     | City         | PostalCode | Country |
|         78 | The Cracker Box                      | Liu Wong             | 55 Grizzly Peak Rd.                             | Butte           | 59801      | USA         |    NULL |       NULL |       NULL | NULL       |      NULL |
|         79 | Toms Spezialitäten                   | Karin Josephs        | Luisenstr. 48                                   | Münster         | 44087      | Germany     |   10438 |         79 |          3 | 1997-02-06 |         2 |
|         80 | Tortuga Restaurante                  | Miguel Angel Paolino | Avda. Azteca 123                                | México D.F.     | 05033      | Mexico      |   10276 |         80 |          8 | 1996-08-08 |         3 |
|         80 | Tortuga Restaurante                  | Miguel Angel Paolino | Avda. Azteca 123                                | México D.F.     | 05033      | Mexico      |   10293 |         80 |          1 | 1996-08-29 |         3 |
|         80 | Tortuga Restaurante                  | Miguel Angel Paolino | Avda. Azteca 123                                | México D.F.     | 05033      | Mexico      |   10304 |         80 |          1 | 1996-09-12 |         2 |
|         80 | Tortuga Restaurante                  | Miguel Angel Paolino | Avda. Azteca 123                                | México D.F.     | 05033      | Mexico      |   10319 |         80 |          7 | 1996-10-02 |         3 |
|         81 | Tradição Hipermercados               | Anabela Domingues    | Av. Inês de Castro, 414                         | São Paulo       | 05634-030  | Brazil      |   10249 |         81 |          6 | 1996-07-05 |         1 |
|         81 | Tradição Hipermercados               | Anabela Domingues    | Av. Inês de Castro, 414                         | São Paulo       | 05634-030  | Brazil      |   10292 |         81 |          1 | 1996-08-28 |         2 |
|         82 | Trail's Head Gourmet Provisioners    | Helvetius Nagy       | 722 DaVinci Blvd.                               | Kirkland        | 98034      | USA         |    NULL |       NULL |       NULL | NULL       |      NULL |
|         83 | Vaffeljernet                         | Palle Ibsen          | Smagsløget 45                                   | Århus           | 8200       | Denmark     |   10367 |         83 |          7 | 1996-11-28 |         3 |
|         83 | Vaffeljernet                         | Palle Ibsen          | Smagsløget 45                                   | Århus           | 8200       | Denmark     |   10399 |         83 |          8 | 1996-12-31 |         3 |
|         84 | Victuailles en stock                 | Mary Saveley         | 2, rue du Commerce                              | Lyon            | 69004      | France      |   10251 |         84 |          3 | 1996-07-08 |         1 |
|         84 | Victuailles en stock                 | Mary Saveley         | 2, rue du Commerce                              | Lyon            | 69004      | France      |   10334 |         84 |          8 | 1996-10-21 |         2 |
|         85 | Vins et alcools Chevalier            | Paul Henriot         | 59 rue de l'Abbaye                              | Reims           | 51100      | France      |   10274 |         85 |          6 | 1996-08-06 |         1 |
|         85 | Vins et alcools Chevalier            | Paul Henriot         | 59 rue de l'Abbaye                              | Reims           | 51100      | France      |   10295 |         85 |          2 | 1996-09-02 |         2 |
|         86 | Die Wandernde Kuh                    | Rita Müller          | Adenauerallee 900                               | Stuttgart       | 70563      | Germany     |   10301 |         86 |          8 | 1996-09-09 |         2 |
|         86 | Die Wandernde Kuh                    | Rita Müller          | Adenauerallee 900                               | Stuttgart       | 70563      | Germany     |   10312 |         86 |          2 | 1996-09-23 |         2 |
|         86 | Die Wandernde Kuh                    | Rita Müller          | Adenauerallee 900                               | Stuttgart       | 70563      | Germany     |   10348 |         86 |          4 | 1996-11-07 |         2 |
|         86 | Die Wandernde Kuh                    | Rita Müller          | Adenauerallee 900                               | Stuttgart       | 70563      | Germany     |   10356 |         86 |          6 | 1996-11-18 |         2 |
|         87 | Wartian Herkku                       | Pirkko Koskitalo     | Torikatu 38                                     | Oulu            | 90110      | Finland     |   10266 |         87 |          3 | 1996-07-26 |         3 |
|         87 | Wartian Herkku                       | Pirkko Koskitalo     | Torikatu 38                                     | Oulu            | 90110      | Finland     |   10270 |         87 |          1 | 1996-08-01 |         1 |
|         87 | Wartian Herkku                       | Pirkko Koskitalo     | Torikatu 38                                     | Oulu            | 90110      | Finland     |   10320 |         87 |          5 | 1996-10-03 |         3 |
|         87 | Wartian Herkku                       | Pirkko Koskitalo     | Torikatu 38                                     | Oulu            | 90110      | Finland     |   10333 |         87 |          5 | 1996-10-18 |         3 |
|         87 | Wartian Herkku                       | Pirkko Koskitalo     | Torikatu 38                                     | Oulu            | 90110      | Finland     |   10412 |         87 |          8 | 1997-01-13 |         2 |
|         87 | Wartian Herkku                       | Pirkko Koskitalo     | Torikatu 38                                     | Oulu            | 90110      | Finland     |   10416 |         87 |          8 | 1997-01-16 |         3 |
|         87 | Wartian Herkku                       | Pirkko Koskitalo     | Torikatu 38                                     | Oulu            | 90110      | Finland     |   10437 |         87 |          8 | 1997-02-05 |         1 |
|         88 | Wellington Importadora               | Paula Parente        | Rua do Mercado, 12                              | Resende         | 08737-363  | Brazil      |   10256 |         88 |          3 | 1996-07-15 |         2 |
|         88 | Wellington Importadora               | Paula Parente        | Rua do Mercado, 12                              | Resende         | 08737-363  | Brazil      |   10420 |         88 |          3 | 1997-01-21 |         1 |
|         89 | White Clover Markets                 | Karl Jablonski       | 305 - 14th Ave. S. Suite 3B                     | Seattle         | 98128      | USA         |   10269 |         89 |          5 | 1996-07-31 |         1 |
|         89 | White Clover Markets                 | Karl Jablonski       | 305 - 14th Ave. S. Suite 3B                     | Seattle         | 98128      | USA         |   10344 |         89 |          4 | 1996-11-01 |         2 |
|         90 | Wilman Kala                          | Matti Karttunen      | Keskuskatu 45                                   | Helsinki        | 21240      | Finland     |   10248 |         90 |          5 | 1996-07-04 |         3 |
|         91 | Wolski                               | Zbyszek              | ul. Filtrowa 68                                 | Walla           | 01-012     | Poland      |   10374 |         91 |          1 | 1996-12-05 |         3 |
